id_parc;nom_usuel;puissance_parc;code_insee;nom_commune;code_dept;code_reg;date_depot_demande_autorisation;date_delivrance_avis_autorite_environnementale;date_delivrance_autorisation;date_debut_construction;date_mise_en_service;date_debut_demantelement;etat_parc;statut_admin;statut_parc;date_arrete_prefectoral_complementaire_renouvellement;renouvellement;nom_exploitant;siret;date_maj
0005704321;SNC PARC EOLIEN DE LA VOIE ROMAINE;26.0;51574;TOGNY-AUX-B??UFS;51;44;;;;2012-11-05;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704321;SNC PARC EOLIEN DE LA VOIE ROMAINE;26.0;51648;VITRY LA VILLE;51;44;;;;2012-11-05;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704325;SARL DU MONT FAVERGER_Mont Famillot;3.2;51259;FRANCHEVILLE;51;44;;;;2014-09-26;2015-04-14;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704326;Parc éolien de Bassigny;12.0;52248;IS EN BASSIGNY;52;44;;;;2009-01-01;2009-01-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704327;Centrale Eolienne du Plateau de Langres;12.0;52070;BRENNES;52;44;;;;2009-08-01;2009-08-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704327;Centrale Eolienne du Plateau de Langres;12.0;52364;ORCEVAUX;52;44;;;;2009-08-01;2009-08-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704327;Centrale Eolienne du Plateau de Langres;12.0;52516;VERSEILLES-LE-HAUT;52;44;;;;2009-08-01;2009-08-12;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704328;Parc éolien des Eparmonts;12.0;52055;BLECOURT;52;44;;;;2008-12-01;2008-12-31;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704328;Parc éolien des Eparmonts;12.0;52066;BRACHAY;52;44;;;;2008-12-01;2008-12-31;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704328;Parc éolien des Eparmonts;12.0;52199;FERRIERE ET LAFOLIE;52;44;;;;2008-12-01;2008-12-31;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704329;Les Hauts Pays;79.95;52004;AINGOULAINCOURT;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704329;Les Hauts Pays;79.95;52097;CHAMBRONCOURT;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704329;Les Hauts Pays;79.95;52184;EFFINCOURT;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704329;Les Hauts Pays;79.95;52187;EPIZON;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704329;Les Hauts Pays;79.95;52218;GERMAY;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704329;Les Hauts Pays;79.95;52286;LEURVILLE;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704329;Les Hauts Pays;79.95;52376;PANSEY;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704329;Les Hauts Pays;79.95;52491;THONNANCE-LES-MOULINS;52;44;;;;2009-03-31;2010-05-01;;En exploitation;Autorisation;Autorisé;;Aucun;ERELIA Haute-Marne;49887731500032;
0005704330;Parc éolien de Mont Gimont;48.0;52007;AMBONVILLE;52;44;;;;2009-02-23;2010-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE MONT GIMONT (SARL);49430364700098;
0005704330;Parc éolien de Mont Gimont;48.0;52065;BOUZANCOURT;52;44;;;;2009-02-23;2010-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE MONT GIMONT (SARL);49430364700098;
0005704330;Parc éolien de Mont Gimont;48.0;52091;CERISIERES;52;44;;;;2009-02-23;2010-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE MONT GIMONT (SARL);49430364700098;
0005704330;Parc éolien de Mont Gimont;48.0;52201;FLAMMERECOURT;52;44;;;;2009-02-23;2010-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE MONT GIMONT (SARL);49430364700098;
0005704330;Parc éolien de Mont Gimont;48.0;52232;GUINDRECOURT-SUR-BLAISE;52;44;;;;2009-02-23;2010-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE MONT GIMONT (SARL);49430364700098;
0005704330;Parc éolien de Mont Gimont;48.0;52284;LESCHERES SUR LE BLAISERON;52;44;;;;2009-02-23;2010-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE MONT GIMONT (SARL);49430364700098;
0005704330;Parc éolien de Mont Gimont;48.0;52436;ROUECOURT;52;44;;;;2009-02-23;2010-02-24;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE MONT GIMONT (SARL);49430364700098;
0005704331;Parc éolien de Langres Sud;52.0;52027;AUJEURRES;52;44;;;;2010-03-08;2010-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE LANGRES SUD;50853460900070;
0005704331;Parc éolien de Langres Sud;52.0;52035;BAISSEY;52;44;;;;2010-03-08;2010-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE LANGRES SUD;50853460900070;
0005704331;Parc éolien de Langres Sud;52.0;52285;LEUCHEY;52;44;;;;2010-03-08;2010-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE LANGRES SUD;50853460900070;
0005704331;Parc éolien de Langres Sud;52.0;52189;LE VAL-D'ESNOMS;52;44;;;;2010-03-08;2010-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE LANGRES SUD;50853460900070;
0005704331;Parc éolien de Langres Sud;52.0;52446;SAINT-BROINGT-LES-FOSSES;52;44;;;;2010-03-08;2010-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE LANGRES SUD;50853460900070;
0005704331;Parc éolien de Langres Sud;52.0;52499;VAILLANT;52;44;;;;2010-03-08;2010-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE LANGRES SUD;50853460900070;
0005704331;Parc éolien de Langres Sud;52.0;52519;VESVRES-SOUS-CHALANCEY;52;44;;;;2010-03-08;2010-11-01;;En exploitation;Autorisation;Autorisé;;Aucun;CEPE DE LANGRES SUD;50853460900070;
0005704332;Parc éolien de Haut de Conge 1;12.3;52163;DAMPIERRE;52;44;;;;2009-10-12;2010-08-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704332;Parc éolien de Haut de Conge 1;12.3;52396;POINSON-LES-NOGENT;52;44;;;;2009-10-12;2010-08-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704332;Parc éolien de Haut de Conge 1;12.3;52541;VITRY LES NOGENT;52;44;;;;2009-10-12;2010-08-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704340;EOLIENNES de Clamanges et Villeseneux;10.02;51154;CLAMANGES;51;44;;;;2008-06-29;2008-12-29;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704340;EOLIENNES de Clamanges et Villeseneux;10.02;51638;VILLESENEUX;51;44;;;;2008-06-29;2008-12-29;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704341;FEREOLE;27.5;51241;EUVY;51;44;;;;2010-07-01;2011-03-11;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704341;FEREOLE;27.5;51248;FERE CHAMPENOISE;51;44;;;;2010-07-01;2011-03-11;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704348;LEFFINCOURT;32.0;08077;BOURCQ;08;44;;;;2009-10-11;2010-12-07;;En exploitation;Autorisation;Autorisé;;Aucun;SFE - PARC EOLIEN DE LEFFINCOURT;48755483400068;
0005704348;LEFFINCOURT;32.0;08130;CONTREUVE;08;44;;;;2009-10-11;2010-12-07;;En exploitation;Autorisation;Autorisé;;Aucun;SFE - PARC EOLIEN DE LEFFINCOURT;48755483400068;
0005704348;LEFFINCOURT;32.0;08250;LEFFINCOURT;08;44;;;;2009-10-11;2010-12-07;;En exploitation;Autorisation;Autorisé;;Aucun;SFE - PARC EOLIEN DE LEFFINCOURT;48755483400068;
0005704348;LEFFINCOURT;32.0;08264;MACHAULT;08;44;;;;2009-10-11;2010-12-07;;En exploitation;Autorisation;Autorisé;;Aucun;SFE - PARC EOLIEN DE LEFFINCOURT;48755483400068;
0005704348;LEFFINCOURT;32.0;08410;SEMIDE;08;44;;;;2009-10-11;2010-12-07;;En exploitation;Autorisation;Autorisé;;Aucun;SFE - PARC EOLIEN DE LEFFINCOURT;48755483400068;
0005704349;EOLE MONT DE SAINT LOUP;26.0;08386;SAINT-LOUP-EN-CHAMPAGNE;08;44;;;;2019-02-22;2013-08-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704349;EOLE MONT DE SAINT LOUP;26.0;08435;TAGNON;08;44;;;;2019-02-22;2013-08-19;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704350;VENT DE THIERACHE 01 SASU;15.0;08015;ANTHENY;08;44;;;;2012-04-02;2013-07-23;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704350;VENT DE THIERACHE 01 SASU;15.0;08037;AUVILLERS-LES-FORGES;08;44;;;;2012-04-02;2013-07-23;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704350;VENT DE THIERACHE 01 SASU;15.0;08100;CHAMPLIN;08;44;;;;2012-04-02;2013-07-23;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704351;VENT DE THIERACHE 02 SASU;12.5;08015;ANTHENY;08;44;;;;2012-04-02;2013-06-07;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704351;VENT DE THIERACHE 02 SASU;12.5;08100;CHAMPLIN;08;44;;;;2012-04-02;2013-06-07;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704352;THIERACHE;13.2;02634;RAILLIMONT;02;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN LA THIERACHE SAS;52848494200040;
0005704352;THIERACHE;13.2;08366;ROCQUIGNY;08;44;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN LA THIERACHE SAS;52848494200040;
0005704352;THIERACHE;13.2;02660;ROUVROY-SUR-SERRE;02;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN LA THIERACHE SAS;52848494200040;
0005704352;THIERACHE;13.2;02664;ROZOY-BELLEVALLE;02;32;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN LA THIERACHE SAS;52848494200040;
0005704352;THIERACHE;13.2;08465;VAUX-LES-RUBIGNY;08;44;;;;;;;En attente de construction;Autorisation;Autorisé;;Aucun;PARC EOLIEN LA THIERACHE SAS;52848494200040;
0005704353;LHI GII1 WP SEUIL 2216 SASU;10.0;08306;MONT-LAURENT;08;44;;;;2015-10-01;2016-05-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704353;LHI GII1 WP SEUIL 2216 SASU;10.0;08416;SEUIL;08;44;;;;2015-10-01;2016-05-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704356;PARC EOLIEN DE TARZY;8.0;08319;NEUVILLE LEZ BEAULIEU;08;44;;;;;2014-03-07;;En exploitation;Autorisation;Autorisé;;Aucun;EDPR FRANCE HOLDING;45349801600022;2023-07-21
0005704356;PARC EOLIEN DE TARZY;8.0;08440;TARZY;08;44;;;;;2014-03-07;;En exploitation;Autorisation;Autorisé;;Aucun;EDPR FRANCE HOLDING;45349801600022;2023-07-21
0005704357;PARC EOLIEN ENERGIE DU PARTAGE 2 SNC;8.0;08401;SAULCES CHAMPENOISES;08;44;;;;2013-10-02;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704358;EOLIENNES DE LONGUEVAL;10.0;08150;ECLY;08;44;;;;2008-05-20;2009-05-25;;En exploitation;Autorisation;Autorisé;;Aucun;Eoliennes de Longueval SAS;49776354000042;2023-07-21
0005704358;EOLIENNES DE LONGUEVAL;10.0;08426;SON;08;44;;;;2008-05-20;2009-05-25;;En exploitation;Autorisation;Autorisé;;Aucun;Eoliennes de Longueval SAS;49776354000042;2023-07-21
0005704361;PARC EOLIEN ENERGIE DU PARTAGE 1 SNC;12.0;08401;SAULCES CHAMPENOISES;08;44;;;;2013-10-02;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704362;ENERGIE DU PORCIEN SASU;10.0;08107;CHATEAU PORCIEN;08;44;;;;2008-05-20;2009-05-25;;En exploitation;Autorisation;Autorisé;;Aucun;ENERGIE DU PORCIEN SASU;49773341000045;
0005704362;ENERGIE DU PORCIEN SASU;10.0;08380;SAINT-FERGEUX;08;44;;;;2008-05-20;2009-05-25;;En exploitation;Autorisation;Autorisé;;Aucun;ENERGIE DU PORCIEN SASU;49773341000045;
0005704363;PARC EOLIEN LA MARGOTTE RAUCOURT 1;12.0;08354;RAUCOURT ET FLABA;08;44;;;;2008-01-09;2009-11-16;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704364;PARC EOLIEN VAUX LES MOUZON SNC;6.9;08466;VAUX LES MOUZON;08;44;;;;2007-08-01;2008-10-28;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704365;EOLE RENNEVILLE SCS;18.45;08360;RENNEVILLE;08;44;;;;2013-07-15;2014-05-28;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704367;A_SUPPRIMER;6.0;08427;SORBON;08;44;;;;2009-08-03;2010-04-14;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704376;SAS CORROY ENERGIES;17.5;51176;CORROY;51;44;;;;2010-07-01;2011-03-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704377;SAS PARC EOLIEN D'ESCARDES;12.0;51071;BOUCHY ST GENEST;51;44;;;;;2016-03-14;;En exploitation;Autorisation;Autorisé;;Aucun;EDPR FRANCE HOLDING;;2023-07-21
0005704377;SAS PARC EOLIEN D'ESCARDES;12.0;51233;ESCARDES;51;44;;;;;2016-03-14;;En exploitation;Autorisation;Autorisé;;Aucun;EDPR FRANCE HOLDING;;2023-07-21
0005704380;Somme-Soude Trécon;20.5;51578;TRECON;51;44;;;;2014-01-13;2014-11-02;;En exploitation;Autorisation;Autorisé;;Aucun;FUTURES ENERGIES SOMME-SOUDE (ENGIE Green);;
0005704380;Somme-Soude Trécon;20.5;51603;VELYE;51;44;;;;2014-01-13;2014-11-02;;En exploitation;Autorisation;Autorisé;;Aucun;FUTURES ENERGIES SOMME-SOUDE (ENGIE Green);;
0005704380;Somme-Soude Trécon;20.5;51638;VILLESENEUX;51;44;;;;2014-01-13;2014-11-02;;En exploitation;Autorisation;Autorisé;;Aucun;FUTURES ENERGIES SOMME-SOUDE (ENGIE Green);;
0005704387;PARS EOLIENS HAUTS MOULINS;12.0;51353;MARSANGIS;51;44;;;;2012-02-15;2012-12-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704387;PARS EOLIENS HAUTS MOULINS;12.0;51516;ST SATURNIN;51;44;;;;2012-02-15;2012-12-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704387;PARS EOLIENS HAUTS MOULINS;12.0;51565;THAAS;51;44;;;;2012-02-15;2012-12-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704388;Parc éolien les Moulins des Champs;12.0;51279;GRANGES SUR AUBE;51;44;;;;2012-02-15;2012-12-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704388;Parc éolien les Moulins des Champs;12.0;51652;VOUARCES;51;44;;;;2012-02-15;2012-12-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704389;Parc Eolien de la Plaine Dynamique;10.0;51279;GRANGES SUR AUBE;51;44;;;;2011-12-17;2012-12-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704389;Parc Eolien de la Plaine Dynamique;10.0;51353;MARSANGIS;51;44;;;;2011-12-17;2012-12-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704389;Parc Eolien de la Plaine Dynamique;10.0;51516;ST SATURNIN;51;44;;;;2011-12-17;2012-12-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704390;Société TENBONREV;15.0;51472;ST AMAND SUR FION;51;44;;;;2016-02-11;2016-12-05;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704394;PARC EOLIEN DES COTES DE CHAMPAGNE SUD;4.25;51022;AULNAY L AITRE;51;44;;;;2004-09-01;2005-09-01;;En exploitation;Autorisation;Autorisé;;Aucun;ENGIE Green;45137357500021;
0005704394;PARC EOLIEN DES COTES DE CHAMPAGNE SUD;4.25;51325;LISSE EN CHAMPAGNE;51;44;;;;2004-09-01;2005-09-01;;En exploitation;Autorisation;Autorisé;;Aucun;ENGIE Green;45137357500021;
0005704394;PARC EOLIEN DES COTES DE CHAMPAGNE SUD;4.25;51472;ST AMAND SUR FION;51;44;;;;2004-09-01;2005-09-01;;En exploitation;Autorisation;Autorisé;;Aucun;ENGIE Green;45137357500021;
0005704397;GERMINON 6;10.0;51268;GERMINON;51;44;;;;2009-10-01;2010-10-01;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704398;VITRY-LA-VILLE/ LA GUENELLE;22.0;51339;MAIRY SUR MARNE;51;44;;;;2012-10-26;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704398;VITRY-LA-VILLE/ LA GUENELLE;22.0;51574;TOGNY-AUX-B??UFS;51;44;;;;2012-10-26;;;En construction;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704401;TRAMOMARINA SNC;10.0;51557;SOULANGES;51;44;;;;2014-09-15;2015-06-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704405;Parc éolien de Comes de l'Arce;10.0;10069;BUXIERES SUR ARCE;10;44;;;;2014-08-04;2015-03-27;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704406;Parc éolien NORDEX XVII SAS;30.0;10089;CHATRES;10;44;;;;2013-09-20;2014-11-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704406;Parc éolien NORDEX XVII SAS;30.0;10234;MESGRIGNY;10;44;;;;2013-09-20;2014-11-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704406;Parc éolien NORDEX XVII SAS;30.0;10274;ORVILLIERS ST JULIEN;10;44;;;;2013-09-20;2014-11-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704406;Parc éolien NORDEX XVII SAS;30.0;10392;VALLANT-SAINT-GEORGES;10;44;;;;2013-09-20;2014-11-25;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704412;Parc éolien du VALBIN SNC;19.2;10055;BOURGUIGNONS;10;44;;;;2017-09-01;2018-07-30;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704412;Parc éolien du VALBIN SNC;19.2;10159;FRALIGNES;10;44;;;;2017-09-01;2018-07-30;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704412;Parc éolien du VALBIN SNC;19.2;10213;MAGNANT;10;44;;;;2017-09-01;2018-07-30;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704425;EOLE LES BUISSONS;7.2;08161;EXERMONT;08;44;;;;2017-09-22;2018-11-28;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704432;Parc éolien de Haut de Conge 2 ;4.1;52163;DAMPIERRE;52;44;;;;2009-10-12;2013-04-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704432;Parc éolien de Haut de Conge 2 ;4.1;52396;POINSON-LES-NOGENT;52;44;;;;2009-10-12;2013-04-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704432;Parc éolien de Haut de Conge 2 ;4.1;52541;VITRY LES NOGENT;52;44;;;;2009-10-12;2013-04-17;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704433;Parc éolien de Haut de Conge 3;12.3;52163;DAMPIERRE;52;44;;;;2009-10-12;2010-08-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704433;Parc éolien de Haut de Conge 3;12.3;52396;POINSON-LES-NOGENT;52;44;;;;2009-10-12;2010-08-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704433;Parc éolien de Haut de Conge 3;12.3;52541;VITRY LES NOGENT;52;44;;;;2009-10-12;2010-08-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704439;Parc éolien la  Druine (Vallée de l'Arce);12.3;10045;BEUREY;10;44;;;;2009-10-01;2009-12-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704439;Parc éolien la  Druine (Vallée de l'Arce);12.3;10069;BUXIERES SUR ARCE;10;44;;;;2009-10-01;2009-12-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704439;Parc éolien la  Druine (Vallée de l'Arce);12.3;10097;CHERVEY;10;44;;;;2009-10-01;2009-12-02;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704512;Parc Eolien de Fontaine-Mâcon 2;8.0;10153;FONTAINE MACON;10;44;;;;2015-08-17;2016-05-24;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704514;CE Vallée Gentillesse;6.0;51141;LA CHAUSSEE SUR MARNE;51;44;;;;2016-09-15;2017-03-30;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704523;SEPE du Plateau;16.0;51167;COOLE;51;44;;;;2016-01-19;2016-12-25;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704552;LHUITRE ENERGIES;12.0;10195;LHUITRE;10;44;;;;2009-06-15;2009-12-15;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704553;Parc éolien le Nouret (Vallée de l'Arce);12.3;10136;EGUILLY SOUS BOIS;10;44;;;;2009-10-01;2009-10-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704553;Parc éolien le Nouret (Vallée de l'Arce);12.3;10438;VITRY-LE-CROISE;10;44;;;;2009-10-01;2009-10-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704554;Parc éolien Le Noyer (Vallée de l'Arce);6.15;10041;BERTIGNOLLES;10;44;;;;2009-10-01;2009-10-09;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704558;Parc éolien Moulin à vent;10.0;10020;AVANT LES MARCILLY;10;44;;;;2011-01-17;2011-07-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704558;Parc éolien Moulin à vent;10.0;10383;TRANCAULT;10;44;;;;2011-01-17;2011-07-08;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;
0005704559;SARL CHAPELLE D'EOLE;12.0;10082;CHAPELLE VALLON;10;44;;;;2006-03-01;;;En construction;Autorisation;Autorisé;;Aucun;Chapelle d'Eole;47854241800015;
0005704561;DOSNON Energies;12.0;10130;DOSNON;10;44;;;;2009-06-15;2010-10-05;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704561;DOSNON Energies;12.0;10167;GRANDVILLE;10;44;;;;2009-06-15;2010-10-05;;En exploitation;Autorisation;Autorisé;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704562;Centrale éolienne les Monts;13.2;10336;ST BENOIT SUR SEINE;10;44;;;;2016-02-22;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
0005704562;Centrale éolienne les Monts;13.2;10352;STE MAURE;10;44;;;;2016-02-22;;;;Autorisation;En instruction;;Aucun;Exploitant anonymisé;siret anonyme;2023-07-21
